Timestamp,Market Open Interest,Daily Range,10 Day  Average Daily Range,10 Day Average MOI,Greater MOI,Greater DR
28-12-2018,215902,24,31.7,211464.2,1,0
27-12-2018,222025,29,31.8,213421.5,1,0
26-12-2018,225650,27,30.7,215785.4,1,0
24-12-2018,224022,32,31,217792.8,1,1
21-12-2018,228396,28,29.2,220110.5,1,0
20-12-2018,231864,33,29.9,219658.2,1,1
19-12-2018,235785,55,32,222002.2,1,1
18-12-2018,244703,52,34.1,225291.5,1,1
17-12-2018,250239,43,34.5,229210.5,1,1
14-12-2018,248802,43,36.6,232738.8,1,1
13-12-2018,249534,44,38.6,236102,1,1
12-12-2018,248980,22,37.9,238797.5,1,0
11-12-2018,248595,25,37.7,241092,1,0
10-12-2018,245834,64,40.9,243273.2,1,1
07-12-2018,247380,21,40.2,245171.6,1,0
06-12-2018,247616,35,40.4,246746.8,1,0
05-12-2018,245169,25,37.4,247685.2,0,0
04-12-2018,245329,40,36.2,247747.8,0,1
03-12-2018,244022,76,39.5,247126.1,0,1
30-11-2018,240091,26,37.8,246255,0,0
29-11-2018,240897,40,37.4,245391.3,0,1
28-11-2018,239594,51,40.3,244452.7,0,1
27-11-2018,240509,37,41.5,243644.1,0,0
26-11-2018,248213,90,44.1,243882,1,1
23-11-2018,248171,26,44.6,243961.1,1,0
22-11-2018,246279,79,49,243827.4,1,1
21-11-2018,247260,68,53.3,244036.5,1,1
19-11-2018,246557,25,51.8,244159.3,1,0
16-11-2018,244912,97,53.9,244248.3,1,1
15-11-2018,248116,27,54,245050.8,1,0
14-11-2018,250847,23,52.3,246045.8,1,0
13-11-2018,248222,30,50.2,246908.6,1,0
12-11-2018,248408,45,51,247698.5,1,0
09-11-2018,249285,38,45.8,247805.7,1,0
08-11-2018,247567,39,47.1,247745.3,0,0
07-11-2018,245862,24,41.6,247703.6,0,0
05-11-2018,246555,27,37.5,247633.1,0,0
02-11-2018,248095,47,39.7,247786.9,1,1
01-11-2018,249599,26,32.6,248255.6,1,0
31-10-2018,252916,24,32.3,248735.6,1,0
30-10-2018,251992,25,32.5,248850.1,1,0
29-10-2018,253923,43,33.8,249420.2,1,1
26-10-2018,255036,41,33.4,250083,1,1
25-10-2018,256750,20,31.6,250829.5,1,0
24-10-2018,256818,18,29.5,251754.6,1,0
23-10-2018,256019,32,30.3,252770.3,1,1
22-10-2018,255885,17,29.3,253703.3,1,0
19-10-2018,258205,16,26.2,254714.3,1,0
18-10-2018,259253,24,26,255679.7,1,0
17-10-2018,257592,20,25.6,256147.3,1,0
16-10-2018,258972,20,25.1,256845.3,1,0
15-10-2018,264713,32,24,257924.3,1,1
12-10-2018,265574,22,22.1,258978.1,1,0
11-10-2018,266448,24,22.5,259947.9,1,1
10-10-2018,267664,36,24.3,261032.5,1,1
09-10-2018,262458,20,23.1,261676.4,1,0
08-10-2018,290907,31,24.5,265178.6,1,1
05-10-2018,264383,20,24.9,265796.4,0,0
04-10-2018,267883,31,25.6,266659.4,1,1
03-10-2018,267605,30,26.6,267660.7,0,1
02-10-2018,273643,25,27.1,269127.8,1,0
01-10-2018,274071,31,27,270063.6,1,1
28-09-2018,272592,34,28.2,270765.4,1,1
27-09-2018,268059,34,29.2,270926.5,0,1
26-09-2018,267175,17,27.3,270877.6,0,0
25-09-2018,266571,38,29.1,271288.9,0,1
24-09-2018,266849,24,28.4,268883.1,0,0
21-09-2018,267169,23,28.7,269161.7,0,0
20-09-2018,266215,35,29.1,268994.9,0,1
19-09-2018,269104,35,29.6,269144.8,0,1
18-09-2018,265960,32,30.3,268376.5,0,1
14-09-2018,303640,21,29.3,271333.4,1,0
13-09-2018,278156,11,27,271889.8,1,0
12-09-2018,286015,32,26.8,273685.4,1,1
07-09-2018,282789,16,26.7,275246.8,1,0
06-09-2018,282365,18,24.7,276826.2,1,0
05-09-2018,294358,25,24.8,279577.1,1,1
04-09-2018,297689,31,25.6,282629.1,1,1
03-09-2018,264944,25,24.6,282502,0,1
30-08-2018,300104,34,24.5,285602,1,1
29-08-2018,263645,20,23.3,285370.5,0,0
28-08-2018,263066,28,24,281313.1,0,1
27-08-2018,259699,20,24.9,279467.4,0,0
24-08-2018,256509,17,23.4,276516.8,0,0
23-08-2018,254355,21,23.9,273673.4,0,0
21-08-2018,250201,24,24.5,270457,0,0
20-08-2018,247626,16,23.6,265783.8,0,0
17-08-2018,246365,17,22.2,260651.4,0,0
16-08-2018,244388,26,22.3,258595.8,0,1
15-08-2018,247501,25,21.4,253335.5,0,1
14-08-2018,248142,22,21.6,251785.2,0,1
13-08-2018,249774,27,21.5,250456,0,1
10-08-2018,248670,35,23,249353.1,0,1
09-08-2018,251990,16,22.9,248901.2,1,0
08-08-2018,256413,46,25.4,249107,1,1
07-08-2018,264986,38,26.8,250585.5,1,1
06-08-2018,266854,22,27.4,252508.3,1,0
03-08-2018,267649,19,27.6,254636.7,1,0
02-08-2018,269860,44,29.4,257183.9,1,1
01-08-2018,266633,29,29.8,259097.1,1,0
31-07-2018,264303,28,30.4,260713.2,1,0
30-07-2018,262318,18,29.5,261967.6,1,0
27-07-2018,257930,27,28.7,262893.6,0,0
26-07-2018,258356,26,29.7,263530.2,0,0
25-07-2018,262294,36,28.7,264118.3,0,1
24-07-2018,263345,25,27.4,263954.2,0,0
23-07-2018,262377,41,29.3,263506.5,0,1
20-07-2018,264839,28,30.2,263225.5,1,0
19-07-2018,261520,35,29.3,262391.5,0,1
18-07-2018,260167,40,30.4,261744.9,0,1
17-07-2018,263287,18,29.4,261643.3,1,0
16-07-2018,265310,32,30.8,261942.5,1,1
13-07-2018,262737,43,32.4,262423.2,1,1
12-07-2018,258565,35,33.3,262444.1,0,1
11-07-2018,257353,47,34.4,261950,0,1
10-07-2018,254764,38,35.7,261091.9,0,1
09-07-2018,250815,22,33.8,259935.7,0,0
06-07-2018,251711,33,34.3,258622.9,0,0
05-07-2018,250415,32,34,257512.4,0,0
04-07-2018,250098,24,32.4,256505.5,0,0
03-07-2018,251928,34,34,255369.6,0,0
02-07-2018,251035,26,33.4,253942.1,0,0
29-06-2018,250973,32,32.3,252765.7,0,0
28-06-2018,253408,39,32.7,252250,1,1
27-06-2018,252695,48,32.8,251784.2,1,1
26-06-2018,255884,19,30.9,251896.2,1,0
25-06-2018,255986,38,32.5,252413.3,1,1
22-06-2018,255715,39,33.1,252813.7,1,1
21-06-2018,254043,38,33.7,253176.5,1,1
20-06-2018,251053,28,34.1,253272,0,0
19-06-2018,250700,68,37.5,253149.2,0,1
18-06-2018,254381,20,36.9,253483.8,1,0
14-06-2018,251149,23,36,253501.4,0,0
13-06-2018,252531,22,34.3,253413.7,0,0
12-06-2018,252226,43,33.8,253366.8,0,1
11-06-2018,247966,22,34.1,252575,0,0
08-06-2018,247136,22,32.5,251690,0,0
07-06-2018,240104,24,31,250128.9,0,0
06-06-2018,237914,21,29.3,248516,0,0
05-06-2018,238098,28,29.3,247220.5,0,0
04-06-2018,237865,50,27.5,245937,0,1
01-06-2018,236845,40,29.5,244183.4,0,1
31-05-2018,238428,31,30.3,242911.3,0,1
30-05-2018,237078,49,33,241366,0,1
28-05-2018,235926,24,31.1,239736,0,0
25-05-2018,236918,35,32.4,238631.2,0,1
24-05-2018,276961,15,31.7,241613.7,1,0
23-05-2018,238430,20,31.3,241446.3,0,0
22-05-2018,238326,34,32.6,241487.5,0,1
21-05-2018,239020,48,34.6,241579.7,0,1
18-05-2018,237208,15,31.1,241514,0,0
17-05-2018,238351,36,30.7,241664.6,0,1
16-05-2018,236735,21,29.7,241495.3,0,0
15-05-2018,237217,30,27.8,241509.2,0,1
14-05-2018,236622,46,30,241578.8,0,1
08-05-2018,234890,21,28.6,241376,0,0
07-05-2018,237704,33,30.4,237450.3,1,1
04-05-2018,236410,24,30.8,237248.3,0,0
03-05-2018,235768,46,32,236992.5,0,1
02-05-2018,231288,23,29.5,236219.3,0,0
30-04-2018,232142,26,30.6,235712.7,0,0
27-04-2018,232300,14,28.4,235107.6,0,0
26-04-2018,232316,13,27.6,234665.7,0,0
25-04-2018,235111,17,26.3,234455.1,1,0
24-04-2018,235462,14,23.1,234339.1,1,0
23-04-2018,253225,15,22.5,236172.6,1,0
20-04-2018,234377,29,22.1,235839.9,0,1
19-04-2018,234696,29,22.6,235668.5,0,1
18-04-2018,233198,30,21,235411.5,0,1
17-04-2018,232597,80,26.7,235542.4,0,1
16-04-2018,233823,41,28.2,235710.5,0,1
13-04-2018,228647,34,30.2,235345.2,0,1
12-04-2018,227799,25,31.4,234893.5,0,0
11-04-2018,230228,18,31.5,234405.2,0,0
10-04-2018,229158,48,34.9,233774.8,0,1
09-04-2018,225216,36,37,230973.9,0,0
06-04-2018,229151,51,39.2,230451.3,0,1
05-04-2018,226242,23,38.6,229605.9,0,0
04-04-2018,229326,80,43.6,229218.7,1,1
03-04-2018,228487,30,38.6,228807.7,0,0
02-04-2018,225862,27,37.2,228011.6,0,0
30-03-2018,225941,14,35.2,227741,0,0
29-03-2018,229082,16,34.3,227869.3,1,0
28-03-2018,228030,10,33.5,227649.5,1,0
27-03-2018,230894,25,31.2,227823.1,1,0
26-03-2018,228075,24,30,228109,0,0
23-03-2018,227263,25,27.4,227920.2,0,0
22-03-2018,219810,26,27.7,227277,0,0
21-03-2018,219234,30,22.7,226267.8,0,1
20-03-2018,221118,38,23.5,225530.9,0,1
19-03-2018,229221,21,22.9,225866.8,1,0
16-03-2018,235534,41,25.6,226826.1,1,1
15-03-2018,235874,32,27.2,227505.3,1,1
14-03-2018,240333,32,29.4,228735.6,1,1
13-03-2018,236775,43,31.2,229323.7,1,1
12-03-2018,234123,46,33.4,229928.5,1,1
09-03-2018,235947,40,34.9,230796.9,1,1
08-03-2018,232991,27,35,232115,1,0
07-03-2018,231131,41,36.1,233304.7,0,1
06-03-2018,228225,39,36.2,234015.4,0,1
05-03-2018,225922,23,36.4,233685.5,0,0
02-03-2018,225962,63,38.6,232728.3,0,1
01-03-2018,219710,22,37.6,231111.9,0,0
28-02-2018,216373,31,37.5,228715.9,0,0
27-02-2018,217603,23,35.5,226798.7,0,0
26-02-2018,219316,24,33.3,225318,0,0
23-02-2018,220512,36,32.9,223774.5,0,1
22-02-2018,222007,28,33,222676.1,0,0
21-02-2018,223125,25,31.4,221875.5,1,0
20-02-2018,226940,39,31.4,221747,1,1
19-02-2018,230754,33,32.4,222230.2,1,1
15-02-2018,229596,10,27.1,222593.6,1,0
14-02-2018,231023,16,26.5,223724.9,1,0
13-02-2018,232593,32,26.6,225346.9,1,1
12-02-2018,236992,44,28.7,227285.8,1,1
09-02-2018,242572,37,30,229611.4,1,1
08-02-2018,254962,28,29.2,233056.4,1,0
07-02-2018,238439,27,29.1,234699.6,1,0
06-02-2018,238871,36,30.2,236274.2,1,1
05-02-2018,237965,51,31.4,237376.7,1,1
02-02-2018,236928,24,30.5,237994.1,0,0
30-01-2018,236350,30,32.5,238669.5,0,0
29-01-2018,233747,35,34.4,238941.9,0,1
26-01-2018,235576,28,34,239240.2,0,0
25-01-2018,236492,35,33.1,239190.2,0,1
24-01-2018,234327,33,32.7,238365.7,0,1
23-01-2018,233834,56,35.5,236252.9,0,1
22-01-2018,233544,34,36.2,235763.4,0,0
19-01-2018,231891,34,36,235065.4,0,0
18-01-2018,231105,46,35.5,234379.4,0,1
17-01-2018,228314,43,37.4,233518,0,1
16-01-2018,226818,60,40.4,232564.8,0,1
15-01-2018,225004,38,40.7,231690.5,0,0
12-01-2018,226141,30,40.9,230747,0,0
11-01-2018,223219,47,42.1,229419.7,0,1
10-01-2018,227895,39,42.7,228776.5,0,0
09-01-2018,231281,48,41.9,228521.2,1,1
08-01-2018,234568,69,45.4,228623.6,1,1
05-01-2018,237308,26,44.6,229165.3,1,0
04-01-2018,241124,30,43,230167.2,1,0
03-01-2018,236103,74,46.1,230946.1,1,1
02-01-2018,240334,22,42.3,232297.7,1,0
29-12-2017,245123,30,41.5,234309.6,1,0
28-12-2017,244381,25,41,236133.6,1,0
27-12-2017,246158,38,40.1,238427.5,1,0
26-12-2017,244956,54,41.6,240133.6,1,1
22-12-2017,247613,42,41,241766.8,1,1
21-12-2017,244690,48,38.9,242779,1,1
20-12-2017,241590,38,40.1,243207.2,0,0
19-12-2017,240951,32,40.3,243189.9,0,0
18-12-2017,239452,30,35.9,243524.8,0,0
15-12-2017,237990,85,42.2,243290.4,0,1
14-12-2017,240623,37,42.9,242840.4,0,0
13-12-2017,240081,37,44.1,242410.4,0,0
12-12-2017,237670,33,43.6,241561.6,0,0
11-12-2017,239405,40,42.2,241006.5,0,0
08-12-2017,239087,46,42.6,240153.9,0,1
07-12-2017,242752,31,40.9,239960.1,1,0
06-12-2017,241078,42,41.3,239908.9,1,1
05-12-2017,239548,38,41.9,239768.6,0,0
04-12-2017,235981,42,43.1,239421.5,0,0
30-11-2017,236614,39,38.5,239283.9,0,1
29-11-2017,241795,28,37.6,239401.1,1,0
28-11-2017,238946,24,36.3,239287.6,0,0
27-11-2017,238480,47,37.7,239368.6,0,1
24-11-2017,239318,23,36,239359.9,0,0
23-11-2017,236989,29,34.3,239150.1,0,0
22-11-2017,238542,34,34.6,238729.1,0,0
21-11-2017,239374,54,35.8,238558.7,1,1
20-11-2017,247670,57,37.7,239370.9,1,1
17-11-2017,252759,28,36.3,241048.7,1,0
16-11-2017,251573,36,36,242544.6,1,0
15-11-2017,255326,26,35.8,243897.7,1,0
14-11-2017,257285,36,37,245731.6,1,0
13-11-2017,259605,36,35.9,247844.1,1,1
10-11-2017,253657,23,35.9,249278,1,0
09-11-2017,252021,32,36.2,250781.2,1,0
08-11-2017,250547,41,36.9,251981.7,0,1
07-11-2017,247763,36,35.1,252820.6,0,1
06-11-2017,243132,23,31.7,252366.8,0,0
03-11-2017,240019,28,31.7,251092.8,0,0
02-11-2017,237501,28,30.9,249685.6,0,0
01-11-2017,237653,36,31.9,247918.3,0,1
31-10-2017,232906,19,30.2,245480.4,0,0
30-10-2017,230994,22,28.8,242619.3,0,0
27-10-2017,228823,23,28.8,240135.9,0,0
26-10-2017,226611,24,28,237594.9,0,0
25-10-2017,226402,47,28.6,235180.4,0,1
24-10-2017,222644,37,28.7,232668.5,0,1
23-10-2017,219091,48,31.2,230264.4,0,1
20-10-2017,216337,24,30.8,227896.2,0,0
19-10-2017,217370,40,32,225883.1,0,1
17-10-2017,223744,31,31.5,224492.2,0,0
16-10-2017,221936,19,31.5,223395.2,0,0
13-10-2017,221332,61,35.4,222429,0,1
12-10-2017,226310,23,35.4,222177.7,1,0
11-10-2017,226939,29,35.9,222210.5,1,0
10-10-2017,227445,53,36.5,222314.8,1,1
09-10-2017,226505,25,35.3,222700.9,1,0
06-10-2017,226737,26,33.1,223465.5,1,0
05-10-2017,227506,38,34.5,224582.4,1,1
04-10-2017,224329,36,34.1,225278.3,0,1
03-10-2017,225728,36,34.6,225476.7,1,1
02-10-2017,222306,48,37.5,225513.7,0,1
29-09-2017,221212,18,33.2,225501.7,0,0
28-09-2017,216465,27,33.6,224517.2,0,0
27-09-2017,213209,52,35.9,223144.2,0,1
26-09-2017,211060,52,35.8,221505.7,0,1
25-09-2017,207233,30,36.3,219578.5,0,0
21-09-2017,208655,47,38.4,217770.3,0,1
20-09-2017,209571,26,37.2,215976.8,0,0
19-09-2017,210679,56,39.2,214611.8,0,1
18-09-2017,213185,29,38.5,213357.5,0,0
15-09-2017,215315,50,38.7,212658.4,1,1
14-09-2017,214118,35,40.4,211949,1,0
13-09-2017,215413,48,42.5,211843.8,1,1
12-09-2017,216418,45,41.8,212164.7,1,1
11-09-2017,214226,57,42.3,212481.3,1,1
08-09-2017,212730,44,43.7,213031,0,1
07-09-2017,213803,80,47,213545.8,1,1
06-09-2017,216938,35,47.9,214282.5,1,0
05-09-2017,216139,38,46.1,214828.5,1,0
30-08-2017,212091,25,45.7,214719.1,0,0
29-08-2017,213398,24,43.1,214527.4,0,0
28-08-2017,214469,40,43.6,214562.5,0,0
25-08-2017,219161,25,41.3,214937.3,1,0
24-08-2017,220020,52,42,215297.5,1,1
23-08-2017,215964,37,40,215471.3,1,0
22-08-2017,210130,50,40.6,215211.3,0,1
21-08-2017,206200,48,37.4,214451,0,1
18-08-2017,203917,41,38,213148.9,0,1
17-08-2017,206479,27,36.9,212182.9,0,0
16-08-2017,209280,33,37.7,211901.8,0,0
15-08-2017,213574,40,39.3,211919.4,1,1
14-08-2017,211301,35,38.8,211602.6,0,0
11-08-2017,214630,62,42.5,211149.5,1,1
10-08-2017,213989,38,41.1,210546.4,1,0
09-08-2017,208575,27,40.1,209807.5,0,0
08-08-2017,207975,45,39.6,209592,0,1
07-08-2017,210128,48,39.6,209984.8,1,1
04-08-2017,208358,29,38.4,210428.9,0,0
03-08-2017,207542,38,39.5,210535.2,0,0
02-08-2017,207385,27,38.9,210345.7,0,0
01-08-2017,206893,38,38.7,209677.6,0,0
31-07-2017,207136,32,38.4,209261.1,0,0
28-07-2017,209042,29,35.1,208702.3,1,0
27-07-2017,211861,56,36.9,208489.5,1,1
26-07-2017,213307,38,38,208962.7,1,0
25-07-2017,216566,66,40.1,209821.8,1,1
24-07-2017,217571,14,36.7,210566.1,1,0
21-07-2017,215712,27,36.5,211301.5,1,0
20-07-2017,217593,41,36.8,212306.6,1,1
19-07-2017,216110,36,37.7,213179.1,1,0
18-07-2017,216054,45,38.4,214095.2,1,1
17-07-2017,216901,35,38.7,215071.7,1,0
14-07-2017,224157,41,39.9,216583.2,1,1
13-07-2017,215530,17,36,216950.1,0,0
12-07-2017,214366,29,35.1,217056,0,0
11-07-2017,210889,34,31.9,216488.3,0,1
10-07-2017,213889,24,32.9,216120.1,0,0
07-07-2017,213741,35,33.7,215923,0,1
06-07-2017,214888,23,31.9,215652.5,0,0
05-07-2017,220033,38,32.1,216044.8,1,1
04-07-2017,220797,36,31.2,216519.1,1,1
03-07-2017,220829,17,29.4,216911.9,1,0
30-06-2017,220630,41,29.4,216559.2,1,1
29-06-2017,218901,25,30.2,216896.3,1,0
28-06-2017,218736,36,30.9,217333.3,1,1
23-06-2017,211267,#N/A,#N/A,217371.1,0,#N/A
22-06-2017,211356,22,#N/A,217117.8,0,#N/A
21-06-2017,212795,20,#N/A,217023.2,0,#N/A
20-06-2017,215490,34,#N/A,217083.4,0,#N/A
19-06-2017,212843,31,#N/A,216364.4,0,#N/A
16-06-2017,213511,26,#N/A,215635.8,0,#N/A
15-06-2017,217117,60,#N/A,215264.6,1,#N/A
14-06-2017,223049,33,#N/A,215506.5,1,#N/A
13-06-2017,221353,53,#N/A,215751.7,1,#N/A
09-06-2017,217588,26,#N/A,215636.9,1,#N/A
08-06-2017,214424,33,33.8,215952.6,0,0
07-06-2017,216730,50,36.6,216490,1,1
06-06-2017,211550,38,38.4,216365.5,0,0
05-06-2017,210837,37,38.7,215900.2,0,0
02-06-2017,213101,45,40.1,215926,0,1
01-06-2017,213143,41,41.6,215889.2,0,0
31-05-2017,209679,49,40.5,215145.4,0,1
30-05-2017,206273,57,42.9,213467.8,0,1
29-05-2017,203317,40,41.6,211664.2,0,0
26-05-2017,204412,37,42.7,210346.6,0,0
25-05-2017,203394,45,43.9,209243.6,0,1
24-05-2017,201386,25,41.4,207709.2,0,0
23-05-2017,203252,55,43.1,206879.4,0,1
22-05-2017,202019,27,42.1,205997.6,0,0
19-05-2017,204870,45,42.1,205174.5,0,1
18-05-2017,200163,31,41.1,203876.5,0,0
17-05-2017,201960,48,41,203104.6,0,1
16-05-2017,206860,29,38.2,203163.3,1,0
15-05-2017,210395,35,37.7,203871.1,1,0
12-05-2017,212565,39,37.9,204686.4,1,1
11-05-2017,217433,70,40.4,206090.3,1,1
09-05-2017,219200,44,42.3,207871.7,1,1
08-05-2017,222238,44,41.2,209770.3,1,1
05-05-2017,227653,55,44,212333.7,1,1
04-05-2017,226457,32,42.7,214492.4,1,0
03-05-2017,225118,33,42.9,216987.9,1,0
02-05-2017,223341,36,41.7,219126,1,0
28-04-2017,222153,38,42.6,220655.3,1,0
27-04-2017,221943,49,44,221810.1,1,1
26-04-2017,219154,41,44.2,222469,0,0
25-04-2017,222616,43,41.5,222987.3,0,1
21-04-2017,220205,43,41.4,223087.8,0,1
20-04-2017,220000,31,40.1,222864,0,0
19-04-2017,223275,32,37.8,222426.2,1,0
18-04-2017,222505,49,39.5,222031,1,1
17-04-2017,224516,47,40.9,221970.8,1,1
14-04-2017,223840,26,39.9,222020.7,1,0
13-04-2017,224160,53,41.4,222221.4,1,1
12-04-2017,221060,51,41.6,222133.1,0,1
11-04-2017,224814,50,42.5,222699.1,1,1
10-04-2017,223447,89,47.1,222782.2,1,1
07-04-2017,219916,59,48.7,222753.3,0,1
06-04-2017,219847,22,47.8,222738,0,0
05-04-2017,215890,81,52.7,221999.5,0,1
04-04-2017,215780,30,50.8,221327,0,0
03-04-2017,219714,25,48.6,220846.8,0,0
31-03-2017,218526,45,50.5,220315.4,0,0
30-03-2017,216402,49,50.1,219539.6,0,0
29-03-2017,211491,28,47.8,218582.7,0,0
28-03-2017,209403,32,46,217041.6,0,0
27-03-2017,208786,30,40.1,215575.5,0,0
24-03-2017,207795,26,36.8,214363.4,0,0
23-03-2017,208990,71,41.7,213277.7,0,1
22-03-2017,208977,42,37.8,212586.4,0,1
21-03-2017,209590,57,40.5,211967.4,0,1
20-03-2017,207607,40,42,210756.7,0,0
17-03-2017,202333,40,41.5,209137.4,0,0
16-03-2017,201888,80,44.6,207686,0,1
15-03-2017,198062,66,48.4,206343.1,0,1
14-03-2017,195919,68,52,204994.7,0,1
13-03-2017,199818,89,57.9,204097.9,0,1
10-03-2017,192673,41,59.4,202585.7,0,0
09-03-2017,193227,46,56.9,201009.4,0,0
08-03-2017,191876,59,58.6,199299.3,0,1
